"time_stamp","friendly_name","currency_pair","product_type","channel","trade_quantity","trade_side","trade_status","trade_price","segment","sector","region"
2024-10-14 08:48:08,"ABC Motoring","USD/ZAR","Spot","360T",661300,"SELL","FILLED",17.70531,"CCG","TBC","London"
2024-10-14 08:48:13,"ABC Motoring","USD/ZAR","Spot","FASTMATCH",480900,"BUY","FILLED",17.79929,"CCG","TBC","South Africa"
2024-10-14 08:49:18,"Golf 7 GTI RSA","USD/ZAR","Spot","FASTMATCH",10342400,"SELL","FILLED",17.87667,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-14 08:49:46,"Golf 7 GTI RSA","USD/ZAR","Spot","FASTMATCH",69400,"BUY","FILLED",17.97271,"CCG","CIB Auto Logistics & Industrials","Botswana"
2024-10-14 08:49:50,"Mauritius Client","EUR/USD","Spot","ACCELERATE SDP",20941100,"BUY","FILLED",1.10527,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:49:52,"Ebucks Petrol Station","USD/ZAR","Spot","ACCELERATE STW",97900,"SELL","FILLED",17.9089,"CCG","CIB Resources","South Africa"
2024-10-14 08:50:30,"King Manufacturers","USD/ZAR","Spot","ACCELERATE SDP",3680500,"BUY","FILLED",17.96421,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 08:50:36,"Anglo European","EUR/USD","Spot","360T",15316900,"BUY","FILLED",1.10969,"CCG","CIB Resources","London"
2024-10-14 08:50:41,"Software Supplies","USD/ZAR","Spot","360T",1690000,"BUY","FILLED",17.86371,"CCG","TBC","South Africa"
2024-10-14 08:50:45,"Bank in Germany","USD/ZAR","Forward","FXALL",134058000,"BUY","FILLED",17.8978026,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:50:56,"Anglo European","GBP/USD","Spot","FASTMATCH",38800,"SELL","FILLED",1.31592,"CCG","CIB Resources","South Africa"
2024-10-14 08:51:03,"10 Multiplication","USD/ZAR","Spot","360T",59473500,"BUY","FILLED",17.86654,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 08:51:04,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",156200,"SELL","FILLED",17.89415,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:51:06,"Bank of Accesibility","BWP/ZAR","Forward","FXALL",1000,"SELL","FILLED",1.3314,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:51:08,"OfferVest","USD/ZAR","Spot","FASTMATCH",1000,"BUY","FILLED",17.95433,"ICG","CIB Banks and DFIs","Botswana"
2024-10-14 08:51:25,"Mauritius Client","USD/ZAR","Spot","360T",3400,"SELL","FILLED",17.9728,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:51:37,"Silver Fields","USD/ZAR","Spot","360T",6545500,"BUY","FILLED",17.7763,"CCG","CIB Resources","Botswana"
2024-10-14 08:52:10,"Generation Medication","EUR/USD","Swap","ACCELERATE STW",67700,"BUY","FILLED",0.0009527,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 08:52:29,"Anglo European","BWP/USD","Forward","FASTMATCH",2846500,"SELL","FILLED",0.0745,"CCG","CIB Resources","London"
2024-10-14 08:52:34,"Bank of Accesibility","USD/CNH","Spot","FASTMATCH",5168200,"BUY","FILLED",7.12858,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:52:48,"Bank Ten","USD/ZAR","Forward","ACCELERATE SDP",336666700,"BUY","FILLED",18.2719324,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:53:06,"Bank of Accesibility","USD/ZAR","Swap","FASTMATCH",1000,"SELL","FILLED",0.0015563,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:53:18,"Alan Brown","GBP/USD","Spot","360T",814800,"BUY","FILLED",1.31213,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 08:53:33,"Mauritius Client","USD/ZAR","Forward","360T",562200,"BUY","FILLED",17.8958077,"ICG","CIB Banks and DFIs","London"
2024-10-14 08:53:50,"Generation Medication","USD/ZAR","Spot","360T",191558100,"BUY","FILLED",17.92304,"CCG","CIB CPG and Agri","London"
2024-10-14 08:53:59,"Bank of Accesibility","EUR/ZAR","Spot","ACCELERATE SDP",99200,"BUY","FILLED",19.79721,"ICG","CIB Banks and DFIs","London"
2024-10-14 08:54:13,"Anglo European","USD/ZAR","Forward","ACCELERATE STW",197100,"BUY","FILLED",17.8014,"CCG","CIB Resources","South Africa"
2024-10-14 08:54:13,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE STW",1200,"SELL","FILLED",17.96147,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:54:29,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",1000,"SELL","FILLED",17.92498,"ICG","CIB Banks and DFIs","London"
2024-10-14 08:54:49,"Software Supplies","USD/ZAR","Spot","360T",14400,"SELL","FILLED",17.86496,"CCG","TBC","South Africa"
2024-10-14 08:54:54,"GSA FUND","USD/ZAR","Spot","FASTMATCH",9757800,"SELL","FILLED",17.71613,"ICG","Other","South Africa"
2024-10-14 08:55:16,"Mauritius Client","USD/ZAR","Spot","360T",4600,"BUY","FILLED",17.92016,"ICG","CIB Banks and DFIs","London"
2024-10-14 08:55:22,"Mauritius Client","USD/ZAR","Spot","ACCELERATE STW",1416900,"SELL","FILLED",17.8805,"ICG","CIB Banks and DFIs","London"
2024-10-14 08:55:32,"GSA FUND","USD/ZAR","Spot","FASTMATCH",1000,"BUY","FILLED",17.77445,"ICG","Other","South Africa"
2024-10-14 08:56:54,"Golf 7 GTI RSA","GBP/USD","Spot","ACCELERATE SDP",54000,"BUY","FILLED",1.31408,"CCG","CIB Auto Logistics & Industrials","London"
2024-10-14 08:57:02,"The Zebra Bank","USD/ZAR","Swap","FASTMATCH",1300,"SELL","FILLED",0.1285832,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:57:12,"10 Multiplication","USD/ZAR","Spot","ACCELERATE SDP",732600,"SELL","FILLED",17.9294,"ICG","CIB Asset Management & Funds","London"
2024-10-14 08:57:20,"Bank of Accesibility","USD/ZAR","Spot","ACCELERATE SDP",123629900,"SELL","FILLED",17.77563,"ICG","CIB Banks and DFIs","London"
2024-10-14 08:57:34,"GSA FUND","USD/ZAR","Spot","FASTMATCH",55600,"BUY","FILLED",17.76931,"ICG","Other","South Africa"
2024-10-14 08:58:13,"Bank of Accesibility","EUR/USD","Spot","FASTMATCH",4682800,"BUY","FILLED",1.11101,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:58:22,"GSA FUND","EUR/ZAR","Spot","ACCELERATE SDP",254800,"BUY","FILLED",19.67809,"ICG","Other","Botswana"
2024-10-14 08:58:44,"GSA FUND","USD/ZAR","Spot","FASTMATCH",1000,"SELL","FILLED",17.78552,"ICG","Other","South Africa"
2024-10-14 08:58:49,"Mauritius Client","USD/ZAR","Swap","FASTMATCH",1396600,"BUY","FILLED",0.00532,"ICG","CIB Banks and DFIs","London"
2024-10-14 08:59:08,"Alan Brown","USD/ZAR","Spot","FASTMATCH",359900,"SELL","FILLED",18.00677,"ICG","CIB Asset Management & Funds","London"
2024-10-14 08:59:12,"Mauritius Client","GBP/USD","Spot","ACCELERATE STW",1000,"BUY","FILLED",1.31241,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 08:59:34,"GSA FUND","USD/ZAR","Spot","FASTMATCH",1000,"SELL","FILLED",17.88929,"ICG","Other","South Africa"
2024-10-14 08:59:41,"Software Supplies","USD/ZAR","Spot","FASTMATCH",234600,"BUY","FILLED",17.97271,"CCG","TBC","London"
2024-10-14 08:59:54,"Generation Medication","GBP/USD","Spot","360T",1400,"BUY","FILLED",1.31475,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 09:00:02,"The Zebra Bank","USD/ZAR","Spot","FASTMATCH",2500,"SELL","FILLED",17.72388,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:00:07,"Silver Fields","USD/ZAR","Spot","ACCELERATE SDP",338581400,"BUY","FILLED",17.91986,"CCG","CIB Resources","Namibia"
2024-10-14 09:00:14,"GSA FUND","USD/ZAR","Forward","FASTMATCH",60700,"BUY","FILLED",18.0603288,"ICG","Other","South Africa"
2024-10-14 09:00:31,"The Zebra Bank","USD/ZAR","Spot","360T",1100,"SELL","FILLED",17.84321,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:00:42,"Anglo European","USD/ZAR","Spot","360T",30700,"SELL","FILLED",17.86425,"CCG","CIB Resources","South Africa"
2024-10-14 09:00:52,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",24400,"BUY","FILLED",17.88299,"CCG","TBC","South Africa"
2024-10-14 09:00:54,"10 Multiplication","USD/ZAR","Spot","360T",28100,"BUY","FILLED",17.95937,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 09:01:03,"King Manufacturers","GBP/USD","Spot","BBG",2267600,"BUY","FILLED",1.31156,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 09:01:04,"Mauritius Client","USD/ZAR","Spot","ACCELERATE STW",19600,"BUY","FILLED",17.71432,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:01:06,"Software Supplies","USD/ZAR","Spot","BBG",1000,"SELL","FILLED",17.70531,"CCG","TBC","South Africa"
2024-10-14 09:01:14,"Bank in Germany","USD/ZAR","Spot","ACCELERATE SDP",799300,"SELL","FILLED",17.9643,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:01:17,"The Zebra Bank","USD/ZAR","Spot","FASTMATCH",1389800,"SELL","FILLED",17.97695,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:01:34,"Mauritius Client","USD/ZAR","Spot","ACCELERATE STW",2035600,"BUY","FILLED",17.89169,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:02:04,"ABC Motoring","USD/ZAR","Forward","FASTMATCH",21874000,"SELL","FILLED",17.7973782,"CCG","TBC","Namibia"
2024-10-14 09:02:39,"Alan Brown","USD/ZAR","Forward","ACCELERATE STW",14678500,"BUY","FILLED",17.765175,"ICG","CIB Asset Management & Funds","Namibia"
2024-10-14 09:03:00,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE SDP",32591400,"SELL","FILLED",17.92339,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:03:42,"The Zebra Bank","USD/ZAR","Spot","FASTMATCH",753100,"SELL","FILLED",17.95906,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:03:50,"Bank of Accesibility","USD/ZAR","Spot","360T",114100,"BUY","FILLED",17.88774,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:04:04,"GSA FUND","USD/ZAR","Forward","FASTMATCH",1000,"BUY","FILLED",17.78749,"ICG","Other","London"
2024-10-14 09:04:25,"King Manufacturers","AUD/ZAR","Spot","FXALL",29400,"BUY","FILLED",12.08358,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 09:05:11,"Software Supplies","USD/ZAR","Spot","360T",309600,"SELL","FILLED",17.83214,"CCG","TBC","Namibia"
2024-10-14 09:05:18,"Nineteen Asset Managers","USD/ZAR","Spot","BBG",133918500,"BUY","FILLED",17.76275,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 09:05:22,"The Zebra Bank","USD/ZAR","Spot","FASTMATCH",24900,"SELL","FILLED",17.76869,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:05:33,"Silver Fields","AUD/USD","Spot","ACCELERATE STW",1400,"BUY","FILLED",0.67743,"CCG","CIB Resources","South Africa"
2024-10-14 09:05:35,"Bank of Accesibility","USD/ZAR","Spot","FASTMATCH",1100,"SELL","FILLED",17.85175,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:05:54,"ABC Motoring","BWP/ZAR","Forward","ACCELERATE STW",1000,"BUY","FILLED",1.3355,"CCG","TBC","South Africa"
2024-10-14 09:06:12,"King Manufacturers","USD/ZAR","Spot","360T",440328100,"BUY","FILLED",17.97366,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 09:06:18,"Bank of Accesibility","GBP/USD","Spot","360T",9800,"BUY","FILLED",1.31326,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:06:54,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",2280400,"SELL","FILLED",17.84506,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:07:11,"Mauritius Client","USD/ZAR","Spot","ACCELERATE STW",25900,"SELL","FILLED",17.92066,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:07:14,"Golf 7 GTI RSA","USD/ZAR","Spot","ACCELERATE SDP",4720100,"SELL","FILLED",17.96698,"CCG","CIB Auto Logistics & Industrials","London"
2024-10-14 09:07:20,"ABC Motoring","USD/ZAR","Spot","FASTMATCH",7638600,"SELL","FILLED",17.84254,"CCG","TBC","South Africa"
2024-10-14 09:07:29,"Bank Ten","USD/ZAR","Spot","360T",1000,"SELL","FILLED",17.86001,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:07:49,"Ebucks Petrol Station","USD/ZAR","Spot","FASTMATCH",1000,"BUY","FILLED",17.89958,"CCG","CIB Resources","South Africa"
2024-10-14 09:08:03,"Mauritius Client","EUR/USD","Spot","FXALL",3500,"BUY","FILLED",1.10502,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:08:08,"Bank of Accesibility","USD/ZAR","Spot","ACCELERATE STW",1000,"SELL","FILLED",17.70531,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:09:06,"Silver Fields","USD/ZAR","Forward","FASTMATCH",24513800,"BUY","FILLED",18.1621235,"CCG","CIB Resources","South Africa"
2024-10-14 09:10:08,"Mauritius Client","EUR/USD","Spot","BBG",1100,"BUY","FILLED",1.11141,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:10:16,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE STW",4500,"BUY","FILLED",17.952,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:10:20,"Silver Fields","USD/ZAR","Spot","FASTMATCH",64000,"SELL","FILLED",17.74973,"CCG","CIB Resources","South Africa"
2024-10-14 09:10:58,"Bank in Germany","USD/ZAR","Spot","360T",9938000,"BUY","FILLED",17.96707,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:11:00,"Mauritius Client","BWP/ZAR","Forward","360T",1800,"BUY","FILLED",1.3355,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:11:01,"GSA FUND","GBP/USD","Spot","ACCELERATE SDP",6200,"SELL","FILLED",1.31735,"ICG","Other","London"
2024-10-14 09:11:08,"Bank in Germany","USD/ZAR","Forward","ACCELERATE SDP",20200,"SELL","FILLED",17.762335,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:11:20,"Silver Fields","USD/ZAR","Spot","FASTMATCH",176000,"BUY","FILLED",17.72388,"CCG","CIB Resources","Botswana"
2024-10-14 09:11:24,"10 Multiplication","USD/ZAR","Forward","360T",1000,"SELL","FILLED",18.0760593,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 09:11:27,"Bank Ten","USD/ZAR","Forward","FASTMATCH",15306000,"BUY","FILLED",17.8309627,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:11:43,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",78600,"SELL","FILLED",17.83882,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:11:55,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",17266400,"BUY","FILLED",17.83477,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:11:56,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE SDP",1200,"BUY","FILLED",17.84773,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:12:11,"Mauritius Client","USD/ZAR","Forward","FASTMATCH",328800,"BUY","FILLED",17.9652707,"ICG","CIB Banks and DFIs","Botswana"
2024-10-14 09:12:35,"Bank of Accesibility","EUR/SZL","Forward","ACCELERATE SDP",197096800,"SELL","FILLED",11,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:12:37,"Generation Medication","EUR/ZAR","Forward","360T",43455800,"SELL","FILLED",19.8123423,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 09:12:54,"Mauritius Client","USD/ZAR","Spot","ACCELERATE STW",1000,"BUY","FILLED",17.87128,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:13:06,"ABC Motoring","USD/ZAR","Spot","360T",2044600,"BUY","FILLED",17.88789,"CCG","TBC","South Africa"
2024-10-14 09:13:06,"10 Multiplication","USD/ZAR","Spot","360T",462900,"SELL","FILLED",17.92603,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 09:13:54,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",15669900,"SELL","FILLED",17.95302,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:13:56,"Anglo European","EUR/USD","Spot","FASTMATCH",56200,"SELL","FILLED",1.10863,"CCG","CIB Resources","South Africa"
2024-10-14 09:14:15,"10 Multiplication","USD/ZAR","Spot","ACCELERATE STW",35800,"BUY","FILLED",17.91997,"ICG","CIB Asset Management & Funds","London"
2024-10-14 09:14:52,"OfferVest","EUR/USD","Spot","FASTMATCH",2177400,"SELL","FILLED",1.10527,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:16:08,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",63400,"BUY","FILLED",17.85886,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:16:44,"Alan Brown","USD/ZAR","Spot","FASTMATCH",1000,"SELL","FILLED",17.72388,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 09:16:47,"Software Supplies","USD/ZAR","Spot","FASTMATCH",45096100,"BUY","FILLED",18.01981,"CCG","TBC","London"
2024-10-14 09:16:50,"GSA FUND","GBP/USD","Spot","360T",29802200,"BUY","FILLED",1.31166,"ICG","Other","South Africa"
2024-10-14 09:17:08,"OfferVest","USD/ZAR","Spot","360T",1000,"BUY","FILLED",17.82186,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:17:31,"Dollar Refinery","USD/ZAR","Spot","360T",4831400,"BUY","FILLED",17.8868,"CCG","CIB Resources","South Africa"
2024-10-14 09:17:31,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",1000,"BUY","FILLED",17.95166,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:17:33,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",8082700,"SELL","FILLED",17.74111,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:17:42,"Anglo European","USD/ZAR","Forward","ACCELERATE SDP",238400,"BUY","FILLED",17.80247,"CCG","CIB Resources","Botswana"
2024-10-14 09:17:55,"The Zebra Bank","USD/ZAR","Forward","ACCELERATE SDP",17400,"BUY","FILLED",17.7973782,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:18:43,"GSA FUND","USD/ZAR","Spot","FASTMATCH",8100000,"BUY","FILLED",17.9107,"ICG","Other","London"
2024-10-14 09:18:54,"Alan Brown","EUR/USD","Spot","360T",1580300,"BUY","FILLED",1.10628,"ICG","CIB Asset Management & Funds","London"
2024-10-14 09:18:55,"10 Multiplication","USD/ZAR","Spot","ACCELERATE SDP",143965300,"SELL","FILLED",17.85847,"ICG","CIB Asset Management & Funds","London"
2024-10-14 09:19:43,"GSA FUND","GBP/USD","Spot","ACCELERATE SDP",1300,"SELL","FILLED",1.31352,"ICG","Other","South Africa"
2024-10-14 09:19:58,"Dollar Refinery","USD/ZAR","Spot","FASTMATCH",19710500,"SELL","FILLED",17.81629,"CCG","CIB Resources","South Africa"
2024-10-14 09:20:03,"Mauritius Client","BWP/ZAR","Forward","ACCELERATE SDP",20722200,"BUY","FILLED",1.327,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:20:11,"Nineteen Asset Managers","USD/ZAR","Spot","FASTMATCH",4222100,"BUY","FILLED",17.91507,"ICG","CIB Asset Management & Funds","London"
2024-10-14 09:20:18,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",697900,"BUY","FILLED",17.70531,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:20:47,"OfferVest","EUR/USD","Spot","FASTMATCH",1000,"SELL","FILLED",1.10819,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:21:02,"Anglo European","USD/ZAR","Spot","FASTMATCH",9600,"BUY","FILLED",17.91546,"CCG","CIB Resources","London"
2024-10-14 09:21:24,"Golf 7 GTI RSA","USD/ZAR","Spot","ACCELERATE SDP",8452400,"BUY","FILLED",17.86643,"CCG","CIB Auto Logistics & Industrials","South Africa"
2024-10-14 09:21:51,"Mauritius Client","BWP/ZAR","Forward","FXALL",27127700,"BUY","FILLED",1.3355,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:21:52,"Anglo European","USD/SZL","Forward","FASTMATCH",12300,"SELL","FILLED",18.0485,"CCG","CIB Resources","South Africa"
2024-10-14 09:22:05,"Bank of Accesibility","USD/SGD","Swap","FXALL",25863800,"BUY","FILLED",-0.0062356,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:22:16,"Software Supplies","EUR/USD","Forward","FASTMATCH",1000,"BUY","FILLED",1.10517,"CCG","TBC","South Africa"
2024-10-14 09:22:24,"ABC Motoring","EUR/USD","Spot","FASTMATCH",1000,"SELL","FILLED",1.11065,"CCG","TBC","Botswana"
2024-10-14 09:22:46,"The Zebra Bank","USD/ZAR","Spot","FASTMATCH",26809900,"BUY","FILLED",17.99996,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:22:52,"GSA FUND","USD/ZAR","Forward","FASTMATCH",30151700,"SELL","FILLED",17.9057828,"ICG","Other","South Africa"
2024-10-14 09:22:56,"ABC Motoring","GBP/USD","Spot","ACCELERATE STW",427500,"SELL","FILLED",1.31405,"CCG","TBC","South Africa"
2024-10-14 09:23:24,"Mauritius Client","GBP/USD","Spot","FASTMATCH",664600,"BUY","FILLED",1.31631,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:23:28,"The Zebra Bank","USD/ZAR","Spot","360T",3116200,"SELL","FILLED",17.72779,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:23:50,"ABC Motoring","USD/ZAR","Spot","FASTMATCH",1000,"BUY","FILLED",17.95342,"CCG","TBC","London"
2024-10-14 09:23:53,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",284900,"BUY","FILLED",17.92058,"ICG","CIB Banks and DFIs","London"
2024-10-14 09:24:02,"GSA FUND","USD/ZAR","Forward","FASTMATCH",67000,"SELL","FILLED",17.84398,"ICG","Other","South Africa"
2024-10-14 09:24:36,"Generation Medication","USD/ZAR","Spot","360T",204600,"SELL","FILLED",17.97096,"CCG","CIB CPG and Agri","Namibia"
2024-10-14 09:25:13,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",1600,"SELL","FILLED",17.71878,"CCG","TBC","London"
2024-10-14 09:25:16,"10 Multiplication","GBP/USD","Spot","ACCELERATE SDP",1100,"SELL","FILLED",1.31081,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 09:25:27,"ABC Motoring","USD/ZAR","Spot","360T",3900,"BUY","FILLED",17.77908,"CCG","TBC","South Africa"
2024-10-14 09:25:41,"Silver Fields","EUR/USD","Spot","FASTMATCH",73370000,"BUY","FILLED",1.10565,"CCG","CIB Resources","Namibia"
2024-10-14 09:25:42,"Mauritius Client","EUR/USD","Spot","ACCELERATE STW",1000,"SELL","FILLED",1.10658,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:25:50,"10 Multiplication","USD/ZAR","Forward","FASTMATCH",924800,"BUY","FILLED",17.97056,"ICG","CIB Asset Management & Funds","London"
2024-10-14 09:26:04,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",68434300,"BUY","FILLED",17.72108,"CCG","TBC","South Africa"
2024-10-14 09:26:16,"OfferVest","USD/ZAR","Spot","FXALL",23385400,"SELL","FILLED",17.95843,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:26:46,"OfferVest","USD/ZAR","Spot","FXALL",4148100,"SELL","FILLED",17.93628,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 09:27:14,"Silver Fields","EUR/USD","Spot","ACCELERATE SDP",1000,"BUY","FILLED",1.10577,"CCG","CIB Resources","London"
